question_id,operator
75d8e12419e9bb12c047884be16f511433c64d79,op1
dc249341da663129fe1a6bef79f3009a2c4ff667,op2
3c72eb0c54adaa1208d974156f2f44071ce816de,op3
93d331fcad53daab926052db6e86fa377ce5ce92,op4
ad965e66f84983f37cbf5ae2363f2d3ae6b111d1,op5
73274c8c2e4fc5a6aaa6d27114b85c5ccb8440e9,op1
eae82581a416c766dd59c276995617aa8d76c21c,op2
ffd489b9870b46c00ab51c2403e3d059b81d6712,op3
d9223e78f5e1d58e068250f78f15511776e2cdfd,op4
6b717402abfddef1e9c99990f8b286b9bb96a9e3,op5
e03cb5fdd7da9d6405a3123e044db4e3653e421e,op1
b9f7afae1ac81acd60e33b51af82f2d7d0b0ad78,op2
65333145d85c3d70f7884ea94a4e72eced6ebf0a,op3
aeee05cad10cb5c5a639d62ce3280e56c44111b0,op4
fad86f6f7fb2567f1188cbfc5620e6acfa344c17,op5
23595b52ab7dbacb2f681779150e12d2de43b919,op1
958c03c84163a6ddc3fdee0bfa6d0e7a1e1a37ea,op2
fb7daa4ca3a0d432611216b688f5358d6cd6e450,op3
0006922dc8f507bad2cbabe8b25228265c3dfeda,op4
e1a2a781887b85c640cca8ae0c6633a1d35c7047,op5
62670e5349b649f46b8e1c00da9027205ff42c66,op1
c56d7e8e145b722246de4ced8eb1b951d7c72979,op2
a8a34a3abb18c4a12e63f9fef6f0d6dcb6a888a7,op3
f1775e191ecb00a1ab01271bda5fb2c074c5ff67,op4
70c4c581f5d8e554824a7c0179d1a3fd77fa9bcf,op5
6b3003bc2caec5cff3950920e2c6b53e883e9d67,op1
38b58ff1eefff4b23e913e59206c4feba2441cdc,op2
d75c4fe215d9f9ac91241e7cb48d49e4af50bf5f,op3
8e49fdbed644ee9aecf480ba915424b3fe12b539,op4
fca0f2f5579aa7db558b6745fea5cc584a6eb011,op5
fe05dfc9715155616b7f5462292fbdd1da49c46e,op1
81aaf6c72ef992c11eb7fbed3697865c1310f053,op2
771b64d7a41f7ab900f49d43537fcf712da3a7cb,op3
1a9e51fc1f4abfe5e3047b2aced240b5dad21595,op4
486cb9d33fd23b12e7582eb5518205d06ddd42d0,op5
767bb3edfe379a7fea524e0d4e217e92c4cea10d,op1
56350cb9a3e3f18a80359bb385bb7accad02a6b5,op2
298c848b272e9e1c5990a2ed4174fa3b511ae80c,op3
a4c33f4088a5549fc69404dff631c512601756d2,op4
5828e88bc23ab6034d1d6b41d2cdb070f26b75a8,op5
487aa1f8d7bdd2fdee3a136ab71b599bb8fda588,op1
2083707d75ae1df0c2d3bf785d5a6564ccd5d4d5,op2
cfcfda5b457c2aa76b84406aeea71b72278a5dfe,op3
f0b8c9f10dce66cad7dcffe7297512bea6d53c27,op4
527ad754a97f8349d3374ff48e28f57f50413c5c,op5
80b0bc19fb22975238da1700dd2a2b30894e0c9c,op1
a529ea758b4a173c4e7d3ea503cdb3be84c39c68,op2
fda039654823d44438ebdd5b8841f542d933da6e,op3
2b63bfb6c77c4b697c1a89d6da67da58004814dc,op4
bc69b262d6007bea16bead2aa402f11d30c12a2e,op5
3f6eae75bd3eed4009f3f161fe7684f948513a21,op1
d6c3224ad53327831fb07ee5fe16f77a8c93e84f,op2
39f36339f1072229e24b39df9b749b26674a3990,op3
b80781a5da61cb6167f091e94eba820abc8af258,op4
c49792c57fe16cee0762262e2b88cc0f1d14464a,op5
582273ecbedd681710c8104f64733507020e2a92,op1
6d3a2604d5e944bc21bfc54efba946b7f935b7cf,op2
a6a64b51bce2c95f8ac64ecbade342e271aba70a,op3
b9edc55209fb92ddc9683ae589c49285a6246d9d,op4
08b12396ea7807307069f82be061ab71c445cdc8,op5
ae29ba25e7e289f06aec79452cae3e463b732f7b,op1
fc4eea796cb2bfa2adf0b97ebf9fadb3d2092480,op2
1e2fc4aba16057662846b9492291e29ab9428557,op3
5938d48d22260f3994d8ece05f9e85f9ac7c42c6,op4
64bc05f4ccbaf257f9fbe434ad072ad216c9e480,op5
d395825c2b88826590cf7a0e07af95a1412d29ab,op1
042d465b5df2c08f1b197bc8020f3fbdda791d8e,op2
1e1d92b9177da1985c8f4904dee105f6e2254a9e,op3
4a8f631d7ffa2fc0fe9ccf436c4714450550af32,op4
6e7356f27daf45f27787341b932bfc6973368ca2,op5
6e94d94c59c319178ddceaee17aa26c41b8b365f,op1
16104e64f6e5e70c915c6c7de4830d48e7deab89,op2
77e9d651475ad5781d7a2d293da4091a975c7355,op3
df187b8792faccd553e8559019d5946e7fb1d2e7,op4
039cbe8e70233ff62a815fc42c40166748dd6195,op5
310472a3a48ade66e0d083b1ee01fd47773c89f0,op1
879c5fa0678da6f75e6e77c565e8f4c4985abe05,op2
1fd89c1253ff0779b653245eec2126a200fb8199,op3
b0561660c9ecac52febf4534e004d22b66fe8bb9,op4
f72ff051c30bb681fb140d6bee88d4c4832591ca,op5
49c06f9d2040f032ae6d0f5205901af9f2175b9f,op1
a913081895228a5887a57e14e9c802f8369b918d,op2
7014d9132e1f9d6feb749d70ef2f5a035c292713,op3
459cda338d46bba2cb1a1c1816bdbcd23abcd3a6,op4
ba323955c3992bd78722d49f27a651b1640e6932,op5
44652bb9a70f4cbdbba5ad4998d9ed4e44b043b6,op1
8b269d9cf5ea837a953da15e38dfd83cf22da19d,op2
9657eb8d8d92ab659641deb2b2a43267493eba08,op3
f81942eb659ab3d3c5a7ddc5730338616cdee36e,op4
3e3ea01712e8272962dbe7490375594b0d4f7dd0,op5
3b62f1337cf5246f56086d8b477fc43170d5f3c7,op1
ae72a2635dea39a657377e91409dd0a17a3eaf74,op2
7c2f4cd993adcb6a8cc4e1366413c53e087c1c47,op3
17822fb804b2770a3793591b5cf310ee29ad5bf1,op4
530a98f331aaa05138774a22a7ecc90bf73f107c,op5
903261602bd038ea9431085256787b5f4290d3ff,op1
7fa0baf267d47f2c7453f2a3fe1636d1695dbea8,op2
d0c98a73c585f1dfe91dec9b4b7e6e4d360a7e24,op3
234a0e178e0b296755891c4cf567ee54ed819584,op4
8e936dca5f05caebd45b85da5c8a16a9cdd1c76a,op5
3f9f18a0f869c07ee1bb657cc55915bc6d409990,op1
d197e350fb2678d87d04fd529299970ea10784e0,op2
afc6a2af4f260170b1000e6531db977b5cf57e02,op3
d23c9ec5cad71f866756b10419272fa121f4fbab,op4
a5960a1434119113b4774edc544cdf69cb535c67,op5
aa4935282b153baea9fbba7d0b43f5dd3e57d514,op1
d2fe1146d3942c2b02ced7ef50814de3d3f93263,op2
2ae45ac736b5654a1436c6244f2f93c9394343cc,op3
93c9f4285335ab77fb5e14654f4fc536f94a139e,op4
29194d5d67d933850117d521354de557004de34e,op5
345375fbd07f15e73ef3a4db6ac9d7d1a37136d1,op1
9ca1a7338a933627b15511193afcb55a96375b3d,op2
4aee8dbbfdbe4850b2aed84bb7893dd404146a6d,op3
d409e78aab9c76fd859e9e9ef6cfd816ae89f621,op4
0d0813fd45c12882b5be7758999455c8586989bc,op5
af5355c656399d69a478b4cd2bf7fd1e6ca02a1c,op1
9feef0bb46725e2abc6f78f75a4c7b1121bd0718,op2
a5c8fbbb419c098bbce83e0f9db04fa38bd8959e,op3
64fef96fb4216f0535011c8ef2e1e5ee493201f9,op4
f6ab55fc1f4f0ff6b4b74c76ad04a662c3cade14,op5
16bf4fa668c778c17ca1904829af6a6298d86162,op1
e0b8ec9e2c6ff905a8d1d99cbc9fa373dbfc655f,op2
139fc8af8f27b5629b9e191582d47ae37d84d49d,op3
b70383dfd7a0c444d10e6c0a7034ab9b2f7f8bc6,op4
49fc0ac72323ae7f60519ee842da037a52d30afd,op5
957d5d2e352891044797cf090ace31ef10dbb4fc,op1
443dc8ba6c42ea43a1e285edec328900dc69a2a5,op2
5fa089db84ed94b57f8c4278d3e8dc28b7d1833a,op3
44a53adafd673b6de5907e74e4b4c4ede6acbfac,op4
f8a1a8ccffdb0497143f72c43025236909bfa133,op5
d3e2b317740be73cb6c46ccc69126ffe9e347da8,op1
5ddae961b98fc6c42af5f44a16c03dd96956432b,op2
191c6f28d9975a7bada948626e51f5e7a21eaf15,op3
8706e8b4e66193697c63e0763547f585ddebc4db,op4
8547c713463fb682657b11d9a6d7b85ead764bf0,op5
c2869fc2d2df3e36c8daf6d8d0b8bf8595f649d9,op1
9f64f4828bef600fbc043ed085c46a99a8031dcf,op2
c6b0714afc42f7295b509c272d9195b1b1f390ed,op3
639742ce57f48aa7e7389d20c2904aa487330bde,op4
239554fe044f46eb77e106404b8165af6bc904e6,op5
95ed2bc96c286016437a9819833fa7561b386fc2,op1
4e6ea59b7ba79157d3a581355b37e846b0a7a257,op2
2ae47dce45b12b7005509bc5bad01cbda8d4a005,op3
28d9730c0fa66a1d3363554ca92d43affa6c82ba,op4
b03f22f87e2d5bc0acd3541d9e1fe69b767a8387,op5
0e0df48bf71e46772cc0509d46243c91995347fe,op1
40e11ac35f9953ae0d6478e22ede313e4df7de5b,op2
4becb203444611fc0b99857190346707adc98bde,op3
f02211f48ff3297634fcc14ab432c0f64d92867b,op4
950e13122e85fd1c0d9a1824deec886f35804a05,op5
f8d9f70cf74c9158a3d655a326fc1dbc765560c2,op1
17e158609cc22250f56a8be6351919d5aea2ef05,op2
4b1339d582edd3866894c693a6dcf44e7a444851,op3
d5de8ec5e235cd81c7f871823d3975fa5450ee45,op4
68739b3bde374677504c335f121533a7a2ade149,op5
616ef9d441546d25f54a0419e399a1973da59163,op1
39b9034fb3f1e44e7d9b8c0e1b0b679205f08336,op2
f530484d5b23f1775aeb79f45d80974d855a4535,op3
924f61d6ab55ce5e2df958c2f1ec97d04e619b83,op4
78eab18751d6a4c1249b642ca7d747bc7d44ee92,op5
dcff6ab3ad7ef46b3f030dc11a8ff31fdf61303f,op1
2aaee9837aa47fc94e66a61aee42d86d90352b03,op2
b06245407ca8a09fad03ea05ab7ca566bd089f44,op3
d7443962bd5f0f47dc7fc7b65ec7a2d10e3845fc,op4
f6d3c8bea705d1c2bff2555d580f39cbb2429669,op5
80b7780e62f0e8205c88aa159b246b3207657b8c,op1
92c6f0f69b8e6b00f6f0fd3e23f2b991937c4d67,op2
81ae23710cfe37345fd7e473c45b034fb3c4c1e7,op3
361814da5dc71b94cc70bb03a0248e023962702e,op4
58ffc491e3b74382c8e4e113dd53d86c2fd9e5e6,op5
fc7265667eb2e9044b85c5dcc01ac410274660c9,op1
abfd5ffa84862631040944492b48644c90c80188,op2
a7aed36f06c806c166c5784b1a4d7d7f388894dd,op3
915ea324dee347a79127fc703c50c109604c6a4c,op4
13ec556f1c0e45efaef8a8895c6721d985bf043e,op5
f999090391e3cdd5cdf6deb78c8922949cc3d9e7,op1
b01c34f0de9a5603393133115ebdc3bf11943e7c,op2
9fd1fd331e851c6312742201139096b90413e188,op3
b2c5fe9ec518843c42a74142e789f63440a3ad8d,op4
06fc4f3aefb907511a8cbb96f3967ef12df73ad0,op5
078b3d0f0420f2e84cfc1c7f5ee768ef63dc4c84,op1
706070d9bfe4518e37c4c2d7f8132d37fd578699,op2
e4e99f11d6cfe3e283388a1fd8a8cbd6c0ec5b15,op3
81d0fd6347bdc4b97ae881d6371ba703136bda0f,op4
0ec5a7dd679773c75123fe24ad8317b2c5c1b940,op5
df274c48efd4e877b8674a843bb4e176007d79ff,op1
262f6344c393ec4df8073345bfe83157039081d3,op2
3e15545ac54e358f93f1c9e0059ddefbeb066b66,op3
a3e61cc60dc4a0a1dfda2d662666c585b5150ce4,op4
52450b7077b84ecdf8c1df4bd9e373028cbaf8b9,op5
e9964ea69df1dd2d7c9d55440b9d1cb2d0b9999d,op1
77b01e4112b690b1ff7fbeca6a60a3f1374868d9,op2
d2ea01e243092a4c2b6655227d8d8c2c09d3e7bc,op3
ca65662a66bc2523e30c7c819b839662689af205,op4
11f22fdf0f1513cec8104b7ee3820f73d1cf0db2,op5
1c99b74ddc8bd01c1c18b4b0baa8619521c5a896,op1
965102b4c48f216a56c575d4865a9dabbc4ff8a4,op2
f72ba1d91fa2e32371eed5f0b97627abb6a9c158,op3
40d523f728e6aa7158ce8ea0a2eb1ef29c5ed18a,op4
9c60abf7265bfd17819630d857af28f5e95bcf61,op5
8531abb7ce8987f0180090d20ae34c269cd9d777,op1
a4d37a89e23443297b8de4c27cb4ccaa620512d2,op2
607151f473175fa6b26c3164a8607a86a9df01db,op3
84982afa9b819d89842c82fd78839ed406950c2d,op4
eb6136ec834c12ba682989e9eaa50093060bcdf8,op5
de441a5bcb98352b7736cfe9708a95e9c27d0980,op1
37341321012c26981116233bff7d3f4b3af660b3,op2
5c27d95aba811919b7abe8947a95b4e8085ada66,op3
5f72cc56b80ab176f2098065a6a5874a90143048,op4
3a49cabda6dcf7b1e2ad2ff69137f2f153bc56cc,op5
769e4f6b3534b43ccfd4166ca9750ed2dce6af12,op1
1bf3cee5341895b72487b10842ff463dcfb839e9,op2
ecf3f3ee36a735825353ce3472d907ec56c86a67,op3
2a414eb54b9b26c88f994b23b0c4b49d660fb8c9,op4
d6781b1385d76a0eb8ba383b2746433fa4bb3de0,op5
22e1e6f2e7d91098771c68f1296335e4beb90067,op1
45e2d0aa70f1bad47a0f7c5c7dcbeb44f276e037,op2
aab069146c93040ad229b83b86e84c766540e80a,op3
5035e5a9ae73889bfde22b4e2a1073c50d075fc5,op4
de76995ae513a4a0e6e844269062edb3b872a572,op5
ab2c16d418050f4ad14adcd8c467ce5fa526e6cf,op1
e1ab42eafb13180fde9c58f47c7d243b6101d530,op2
cbab81b6707d28872e16ec356349c3fb1101d8ff,op3
8b34a297010b1321f9b14677a2e116fe14417e72,op4
6de6c274c5b78020e2e95caad23434f202bcb472,op5
32e61cb4cf98b63a8b1e24c5f415a206687730ad,op1
d6ad33387e085708b199ba54dfc0f5842bc12e37,op2
6b20fe31226fe0faa1f0f5bab50cbaa8e0498e01,op3
0a374833d89ed792e448555e66d1f58041344126,op4
4c3c022c5a02042563d559248957fc14e4564a51,op5
1049057dc02f5cda3c7ab6610a88cf9f19bb1804,op1
76d36987694a2b44c3d61008de8277451f8f280c,op2
4d00980b53be5d026532e8cb5d97226ed389f693,op3
042b67e17972aed0f62a0cd66955a9c1e749bf1b,op4
c457582872c8f3bc4534935fca107e2792f1dbfe,op5
4a441f243e238741f894bf294e47a4e68777dc6f,op1
8002e466e25253858f528d5dc423c2f5b5227ec9,op2
c377e9ea0d2c5e6aeb7a2d6913f37439867e82b3,op3
8d0e5e627f191bb59dcdef5b28ac2550b64d2d33,op4
a67ad3cc7ae46c27d08e06980b2ef4034cedae81,op5
2ad2d63958d7241c570d8a0c5a44a0737f4bd96b,op1
52583077986aa1d781a44ada1199d4c5ea2cb05c,op2
a6ad2197c5d137df19c2512127792ac9329efa83,op3
d8cccbc2ef148289e24288998b8769fe5bc13cc6,op4
55e3fe8f23b081162fafa7d426794255186dad9a,op5
602221144f545ef0ab4f33c807d815d8c4fce5af,op1
fd767463b9da1ca19609b9535bca69a8552c1380,op2
e99cc9864716e017481eb8f3cc7cd94585146357,op3
fb577bd69dc6933b069bd1902cb24233c2571cf7,op4
b3c1907393b61ebb460dd0da83bd077de352b97e,op5
f3dd85e4aae5f3937e371009442c23aeb219cc9c,op1
890b4db42d6657555caa5dfcab7c1cbded851a95,op2
dc1c309e6e2997b3438f6cf5cf9fa810d48a9ef2,op3
c00182ef66f12428c47328d6a2891822eaefa8e8,op4
9165ad82978f5d1cb1a413b1ae8e22a834fd01a1,op5
ceb237b44ba87873cb88942c18687986a24dd1ec,op1
24d6e3bebc006f6c1ad4f5e797a1532ef8070e99,op2
34f900aa7b0d6c56c4d0a2ac451b9305f3c6b6ee,op3
a92716709581d1373119024c02b68f932fb03da8,op4
9b4f99830b171ae842ae8ee1d0100b2412e0f14f,op5
ea54b4218117f5395688fdefe4ee0df5bd33c5bf,op1
5ad976646731de287873575c45f74af4d9305b28,op2
9b4d3274a2d6e7b5492cc5dbdab893042cdbecb0,op3
d27d5825fa2b92da57158b31130a260e7d58b382,op4
1cab29961e0095c1594d717e16fdbbc08cf38409,op5
32ed5d8b44c859dd09574c86f35a8a595c4a070c,op1
2f075ea7fb07287766b5bd0e38ac4f94e76f14e0,op2
5dec3123eae56b81157323f3e176d3c3c3c978eb,op3
0b239a590b86c35b5df056b294e9a1116ee742a6,op4
7cdf8d1ad3f0c202096f8c032e33d42020c3f5df,op5
89a6a51f795391f77cde229e1796045ccf978635,op1
da24b8193f20407395ca77455354be52b0c9aeda,op2
d8fe9c30326627a91d147ada887adbdcebc0c165,op3
56576dd4f96f18655e78c944480431e8c5e8b082,op4
1a3b9cf9c0a0357a3b2d775012727de594ed04e1,op5
cc390fb85824685cb65254c33082ec87b2b61bfc,op1
b477c93ca41e77b22368ac9c7134a3ef21027724,op2
26f655c698c5bf9455402b7dc5ba22536cd3573b,op3
66eee96d4a670d561fb8c498cd2f19cc89d38a3c,op4
fef05f7f8f1c6e1e4c4bac6c9b654e0d21130244,op5
e2d33e5d66ae2dd2317296e04cf292630b2d6ee4,op1
66d178bcd84d2cdb7741617c6ebedc2b6a4c9060,op2
22b948b58d20c93fb024a903d31cddd5bd783cf9,op3
83a051d41fe8d37aafd2c1672977dafc3702eef7,op4
cb8019aa22a12eaca39f5f73426dba871e1659a9,op5
bbd1290cfaeb936cd1a7db0ba0d1b54a500120a6,op1
2c46827f78fc9b045a6e08f55ae36c4d7bc4a9f9,op2
7788ac9e2e397363d9d38210a6c040c3bd329b54,op3
f2309bbf9646c83b9d902f5fc56872fda26bb6f0,op4
0cb01b8850f04e2c7bcaf30f809aded1b6cf4c2a,op5
fb5c27de1498db7b1092cda29d32eba9a26fab67,op1
49ca96e92c2c6163d05d0e1ab6597b39c02bbff9,op2
f80a9bcb6927d09c1289f36d7010bb8f00ba5683,op3
d31622eb8ce866d677dafdc07eec34a070b3d0a3,op4
51f45816c7ca3938e349ab82abc968b0dd14e266,op5
f48539efdb805986baf580d0035e534abe3b0b7d,op1
dfbc2ec0e0b36ee9f86bb2ee5d3c83fa2f3247d5,op2
4e131684d7cd40f0dedcc39701d972ccf5157a59,op3
ce3b984d42978403f2d3ae358f85718ffb366c72,op4
2c3274d985def0f3783306b7efbeafa220fdac10,op5
b746bd54ae2d0bebbfd349457339d3a6ae8381ee,op1
fbf0f73402c05ca3511d4ca9812d72292596f0e6,op2
eb88d5be26ed0d964ec18ab4b478bd89145f26bc,op3
8638a84abccd1b66f869dcfbc30da5a70b26fb36,op4
f048f0ab21df079ec8ca4a8c6f6b3b00ab9bde9e,op5
2345762d68917e813c40e0bf0d58adb2c12dd88b,op1
9250d18e4b7a9111e68754c1b82419a466f30c6f,op2
8cce1fb473bd83c122504f7c014f4c8cff18028b,op3
ffb5844b92f4ee6440c559e0ca5c2a4696bd66ca,op4
c8e4582b7c0d23e9287b6bed230859ef686f820f,op5
ea7486b743a8473f21e04d0f263a4304d5799930,op1
314551be75f321b00ed0e3cca3bbbcdfd5230ee5,op2
24949bbd9021b41bb967e08e695f1b06ad8e7a44,op3
67479c0105d6293469caf363d12b8c5abb8c2a8d,op4
b56abba2bff1fb9d1d6dc1af9cc43e4a2c3f9f92,op5
17f7e662ae1c5b5ef42ff09e03db314aeebcad21,op1
c7f634f9e8f35ed6938bdb52733d90e14bfc33b2,op2
e7d66b2feb598ac3ea656303846dbca8b0246997,op3
b01462d73c9cb0ee95b267e3f86632aff8dec8d8,op4
f3f6cf9bdb98f1a167445704a025ea4ed543b43b,op5
fe4dcf5860b94061f18740d13b7a0077a1fdfc17,op1
7b71b06415285831c0486941d9150abf539510b7,op2
3f746e82b9152e9bb667942bed0d4f22fa4e56da,op3
93a08246ca0df9835e3919cd24bff64f4453d803,op4
0fab26e4505b5f0350ad598fa5ddf4726f1bb231,op5
9965f9c70b801c87e7919e0ae6552b38804708bc,op1
e6e3c265462019a029db5aabd059adf6c52f6167,op2
49a2308ae081acb9cabba2ea24a9a405a147b1cd,op3
e988bee9b296c0aded205f32f1a7d6d22b32a1be,op4
06dd26278fcea2f0e2b4cd89732ec15f5d72430d,op5
c8ee59d4e9bb6d422a26d53cc75b4c4992971951,op1
e031bbdb4c0447dc9a8c17a5a73b2ad787793484,op2
850ae782f101a768d730b2be28191756f9c021f9,op3
2868693b1a57a0164ab87e901ddd5c98982d09cb,op4
1bb496a11af10a03740d7a5df06da21551f41106,op5
04e214d9ca42f5c853d26d63b3211bc8599a56d3,op1
539ec2642ff624e3ed1d9fc382589989d44f8f2d,op2
0f95329fb63f2408fd12030e10e88ffd1d5556ee,op3
5d8fcea50699a79fc678006da8a58194296d76be,op4
876cbd37998efa9a6d08b96c7265df82bf202e90,op5
5dbf7b8d220642e3a8dc7cbd502833df2db10d37,op1
fe9a737acda58979cded430620c3a727c34c87b8,op2
e06f367cb8b7f4266d9dc8e10e9d37c05a6fd19a,op3
872d68d427d5c579fabc37f4b5f8a7c6e657574e,op4
29ef6aa19d640066c0f997cc018ff0661787a2a3,op5
662a8490ed3a836f2be057da54735f9976fca439,op1
9d6e8f0ab6da394d4cea6541eea1e7551344201d,op2
5e9f67957cfaabf6da35fe3a4f60ed90b79d0f87,op3
602521695bde9faccf3740427e8e800c38bcc3b0,op4
50206e04d8e6e430bc6437a683c51b0e67df9513,op5
1657136fb48e183f3528e02c36b700701d2a326f,op1
db72911779b8974dff394b9d06faf42b453d9289,op2
f4811c6e9238d20183af999a7e355fa0b76cc65b,op3
7fee63855f23b8de61ffaf356a08beb55b85a691,op4
b9d3e2a7a9eb7aacc23e748870a525f3e94c95c8,op5
bdbd703b2cf8b9c584109d92ded435451fcd37cb,op1
0de316bbac6bf4c59acdeb999decaa5ea2031bdf,op2
7cd50e3cb836daa3e83f25cbd53afe1e04e574b4,op3
b619201f5bb7d08f010a89891606216d8f1354aa,op4
20dca7e3371cf673f1a0a3ddba03ad1fbf521da4,op5
efa27e714b8171e57bbbc554436ce2dda11aca4b,op1
57bac0cc218dc23aa21c23ff138f76f70964e1cb,op2
f4090a7a151294fc56343b1bb2c7ad99315e4b41,op3
7e452634293b8e33c93ce01bd668f485746a4745,op4
bae65e09593928c96ffa2665aea3005b7932f940,op5
5f5c7be49da1853a0acb150663b2f7f18c12f9d2,op1
79f2668f3c2bfa23d1352c9badf7924f5d4a8326,op2
3296c2a3a6b0504ea949d07eb41fe58a1fe64237,op3
f44069dff6b26947421a7db33028a7153310cb16,op4
a9228301f093a6f81b8cbe2a5964905d09b1ef84,op5
3dff83c78c235091dd785c0dcad9cc63e34c6ba4,op1
8be8fcc1a008386b1777f3cffd053103c45a8162,op2
239636bf54e0c971c99424b2158064932d01c156,op3
4eba0987da757b6a3ae5915a195a921c28df50f7,op4
9ef98fa170bb6b5938e893c837bd2184262e417a,op5
885cf2ff8936315d7b0cd632cd03e06a3d8d854b,op1
352601e12f8ddc2153f04bc2c143ee0138ec2562,op2
42bdacbb1b28b77bb251b23ed85a3e7e14261a25,op3
d70f420c1017631ac057eb5b822c9d50701d9fc5,op4
b9e7702f70d1958b0e763839c2a590c23bc707f3,op5
2b34252680e19f1d13fc04cbe7d2c12301273b10,op1
ecd8c31505439b7cd549ee7eb814f543b96b3689,op2
e93d00330840022045642d99b83231affc4f3deb,op3
bb94f40a7bba6d21d9206ebd1e2f1868d9806f5a,op4
f03997746e441fd333822bf78eff7dbd43c18fac,op5
a9788fca14b70ea0afcfd9219eb15055ea44cdb0,op1
997f6452d99156c1e3381bd08f56480437c43216,op2
c1eced5aec73840eb7d3afc9db6dadf5e071b084,op3
8450e9017197fccb26022a43dbc8529008f7280c,op4
1c1edfce86b805dd0f381dff250777daa61b9af5,op5
a07f9166a13562db24eb6232b4346a898f0b8152,op1
51e088b3c5c8c2beaeeccea23703ab1b691f5b73,op2
b35351bd654ab5ea69a0dd1460c1d58cb8b675fd,op3
aaf22067e7efa8ae16ad709fd192c3549b2ee830,op4
c2b614f1f3dfaa178adccb71bac5b23b20c05dae,op5
98712b50c68fd248fb80b6bf1fcdc1c960168cde,op1
c8791578f5c781c21dacd8e4ed985a5ea9a91195,op2
7787fc730b5da41f8636e09444baa1bec90cb630,op3
ad687fb37df41766d3c018ebaa074b33732d67f1,op4
eedcacec50692500fea71c38709981ef650749ae,op5
5249565634fd10c30cf5d5c9f5d5dd65cebd8e35,op1
11cd497929bffedd7bdf1895e530c84fde242cc7,op2
e5c4e385a5260480581f5654e4a69786a472eff4,op3
d04a8d2dc0f355983c63ad20f9a645ef52653fae,op4
2665da8cc40e20aec45195b92250604d1a5bb941,op5
334311b5df7d0fe84bdce053e8094bbadbc0c6fa,op1
60f53c201a6d7d53a7795fb77c306cdc8b234f31,op2
d55ac5f834cb643f0633d987427df5c85ab1b67d,op3
4ff2c2f183253791b81027aaf3b8acdff8cefb02,op4
ee09699a15d471ba022384a6753ba8d5c607f73b,op5
3a71e16b3fbf2936f139976af96480c9becea65d,op1
8225138b393366d54d5bdba55cfdb2612f6d68b9,op2
41723095ea580aafed23f73a699fb077622f2316,op3
21da38a80046ab35fed85c69629aa7d04c1c769f,op4
cbd11b069c3426d5580d40cf05e21d5b64498ac0,op5
078cf0ba5e2d193d76ac5d1c14ff8c1fff467464,op1
c603af22b690f1178e00fd6c91e11e647bb4b922,op2
